191,"Impose blockade, restrict movement"," The Soviet Union closed its southern borders with Iran and Turkey because
of fighting between Azerbaijanis and Armenians, an editor at the official
Armenian news agency said. "
191,"Impose blockade, restrict movement", Austria is planning to send troops to –protect” the European Unionês external borders against refugees. 
191,"Impose blockade, restrict movement"," For the eighth day in a row, the western villages and towns surrounding Bethlehem city have been sealed by Israel in order to prevent Palestinian –stone throwers” "
191,"Impose blockade, restrict movement"," After its unilateral withdraw from Gaza in 2005, Israel introduced a naval blockade which was tightened in 2007 after Hamas overthrew rivals Fatah and took control of the territory "
191,"Impose blockade, restrict movement",Guatemala blocks entry to Dutch ship providing abortions 
191,"Impose blockade, restrict movement",THAI forces surrounded the countryês biggest Buddhist temple on Thursday and the junta leader declared he was imposing control after it failed to hand over an influential monk wanted for money laundering. 
191,"Impose blockade, restrict movement", Security forces have blocked off the road leading to the Amona outpost with bulldozers 
191,"Impose blockade, restrict movement", Israel has blocked the entrance to the Amona outpost with IDF soldiers who are now limiting entry 
191,"Impose blockade, restrict movement"," Punjab police have constructed a 10-feet high wall of iron barricades and deployed about 5,000 armed personnel to stop protesters from marching into the state "
191,"Impose blockade, restrict movement", Israeli soldiers blocked off entrances to the village with dirt mounds and posted soldiers to guard them  
191,"Impose blockade, restrict movement", Nigeria government has deploy troops to the oil rich calabar peninsula to prevent the Cameroonians to get access.
190,Use conventional violence,"One Serb policeman was murdered in an attack on a police patrol by Kosovo Albanians near the border with Kosovo, state agency Tanjug reported Sunday. "
190,Use conventional violence," Vietnamese and Kampuchean forces were battling for control of a strategic base near the border today, Thai military sources said. "
190,Use conventional violence," Palestinian gunmen attacked an Israeli village close to the West Bank Sunday and killed an Israeli, public television reported. "
190,Use conventional violence," Yemeni rebel boats attacked a Saudi warship on patrol in the Red Sea, killing two sailors in what the Saudi-led coalition called an escalation of the nearly two-year-old war "
190,Use conventional violence, The Pentagon announced late on Wednesday that it targeted and destroyed three radar sites controlled by the Iranian-backed Houthi movement in Yemen. 
190,Use conventional violence," Islamic State blew up a landmark hotel in western Mosul on Friday in an apparent attempt to prevent advancing Iraqi forces from using it as a base in their offensive to capture the city, witnesses said on Sunday 6 "
190,Use conventional violence, boko haram is said to have abducted 250 secondary school girls in chibok town . 
190,Use conventional violence, Iraq special forces engaged with ISIS fighters near Mosul last week.
11,Decline comment,Kremlin declines to comment on Washingtonês plan to review nuclear doctrine. 
11,Decline comment," The United States refused to comment on Israelês passage of a bill that retroactively legalizes settler homes built on private Palestinian land, saying the Trump administration was suspending judgment. "
11,Decline comment, Boris Johnson refuses to comment on Donald Trump's plan to ban refugees entering US. 
11,Decline comment, German govt spokesperson declines to comment on US plans to roll back financial regulation. 
11,Decline comment," The Special Operations Command, which oversees global counter-terrorism military operations, and the CIA also had key roles in the mission, according to multiple military sources. The CIA declined comment. "
11,Decline comment, NATO on Monday declined to comment on an estimate that Yugoslav army and special police troops in Kosovo were losing 90 to 100 dead per day in NATO air strikes. 
11,Decline comment, President Barack Obama declined to comment on Wednesday when asked about congressional Democrats who have announced plans to boycott President-elect Donald Trump's inauguration. 
11,Decline comment, Comey Refuses To Comment Publicly On Possible Trump-Russia Investigation. 
11,Decline comment, Boris Johnson refuses to comment on Donald Trump's plan to ban refugees entering US. 
11,Decline comment, Malcolm Turnbull refuses to comment on immigration ban despite international criticism. 
11,Decline comment, Sun Pharmaceutical Industries has declined to comment on reports it is to sell its US manufacturing business Ohm Laboratories. 
11,Decline comment, Press Secretary Sean Spicer declined to comment on the President's recent news conference. 
11,Decline comment, Secretary of Defense James Mattis refused to comment on the recent Iranian missile tests. 
11,Decline comment, James Comey didn't comment about whether his actions cost Hillary Clinton the election. 
11,Decline comment, President Putin didn't comment on the allegations that Russia hacked the U.S. elections. 
11,Decline comment, President Rouhani didn't say whether Iran intended to renegotiate the Joint Comprehensive Plan of Action after Trump's election. 
11,Decline comment, Putin refused to comment on his business deals as talks were held in an Eastern European trade forum. 
11,Decline comment, the Kremlin has decline to comment on the allegation it meddled in the US election to sway vote for Trump. 
11,Decline comment, The British Prime Minister refused to comment on North Korean troop movement staying in line with the stand NATO has taken. 
13211,Threaten to reduce information outlets, The minister of Information yesterday in the state house Abuja made it clear that President Buhari might close down some media houses involved in airing the untrue story about the president being involved in illegal arm deals with south Africa. 
13211,Threaten to reduce information outlets, Officials with the Russian Information Ministry are cracking down on several regional newspaper outlets accused of fomenting citizen dissatisfaction by publishing articles critical of government policy 
13211,Threaten to reduce information outlets," China , Tuesday threatened to decrease communication outlets such as foreign internet services and media . "
13211,Threaten to reduce information outlets," After President Trump was briefed on the seven American sailors who were missing and unaccounted for, he sent his thoughts and prayers for these sailors and their families. "
13211,Threaten to reduce information outlets, The very real threat to decrease communication outlets exists in Poland as new leadership moves to disband public media communications. 
13211,Threaten to reduce information outlets," Last week, North Korea called President Donald Trump a ""psychopath""; the North Korea regime believes that the President will start a nuclear war with its country in response to Otto Warmbier's death, after his unresponsive body was return to the U.S."
13,Make optimistic comment,"WH says Trump respects judicial branch, confident will prevail. "
13,Make optimistic comment," Claudio Ranieri says he is confident he can lead Leicester City to calmer waters as the ""sharks"" begin to circle. "
13,Make optimistic comment," Hickenlooper returns to Colorado, says Cuba is optimistic in working with the US. "
13,Make optimistic comment," North Carolina Governor Roy Cooper continues to express optimism for a future HB2 repeal, despite a dubious Republican response. "
13,Make optimistic comment," Kaczynski, who has said he hopes Merkel will secure another term in this year's German election, routinely refuses to see ambassadors to Warsaw, including the German envoy, and has met few foreign leaders since the PiS returned to power. "
13,Make optimistic comment, Argentinian President Mauricio Macri promised to bring the economy back to life. 
13,Make optimistic comment, President Raul Castro said Cuba hopes to continue to repair relations. 
13,Make optimistic comment, Turkish President Turgut Ozal said on Wednesday he was confident that the United States would remove irritants damaging relations between the two NATO allies. 
13,Make optimistic comment, The European Community said on Thursday it hoped the lifting of martial law in Beijing would lead to an improvement in human rights. 
13,Make optimistic comment, President Obama said he is confident in the ability of the next President in unifying the nation. 
13,Make optimistic comment, Prime Minister Netanyahu said he was optimistic about US-Israeli relations with the Trump administration. 
13,Make optimistic comment, Hillary Clinton says she hopes for the country to unify over the next four years. 
13,Make optimistic comment, President Rouhani made a statement regarding the improvement of Israeli and Irani relations. 
13,Make optimistic comment, President Obama said to be optimistic about the future of the nation.  
13,Make optimistic comment, Nigerian Officials are optimistic that Nigeria will be invited to join the United Nations Council on Human Rights. 
13,Make optimistic comment, Spanish leaders commend the efforts of the UK on their humanitarian aids to the Haitian people on Monday. 
13,Make optimistic comment, Prime minister Justin Treudeau of Canada has raised optimism that he would be able work with anyone who won the US election come november
12,Make a pessimistic comment,Trade and Industry Minister Rob Davies says heês 'pessimistic' that planned job cuts in the poultry industry can be avoided. 
12,Make a pessimistic comment," Ruchir Sharma, head of emerging markets at Morgan Stanley, explains why President Donald Trump will not be able to achieve four percent growth for the U.S. economy. "
12,Make a pessimistic comment, TV personality Siv Ngesi has lashed out at negative comments around Joost van der Westhuizen's turbulent past that have resurfaced since his death. 
12,Make a pessimistic comment," They speak skeptically about 2,700 pages of regulations, but those 2,700 pages include important provisions that directly impact peoplesê lives. "
12,Make a pessimistic comment," Senate Democratic leaders responded skeptically to the plan, but stopped short of offering major criticisms, saying too few specifics were available for them to know which parts they might agree or disagree with. "
12,Make a pessimistic comment, Former West Germany Chancellor Willy Brandt said in a radio interview broadcast today he was skeptical over Moscowês will to agree on limiting European-based nuclear weapons. 
12,Make a pessimistic comment," Israeli Prime Minister Ehud Barak said Friday he was very pessimistic about the chances of resuming peace talks with Syria, Israel radio reported. "
12,Make a pessimistic comment, Ayatollah Khamenei was skeptical that Trump would succeed in dismantling the JCPOA. 
12,Make a pessimistic comment, Jake Tapper is pessimistic about the effect of a Trump Presidency on American perception abroad. 
12,Make a pessimistic comment, Nate Silver says he is doubtful that Trump will win the election. 
12,Make a pessimistic comment, Ben Shapiro says he is dubious that Trump can get away with making false statements. 
12,Make a pessimistic comment, Bill Clinton made a negative comment about Trump's travel ban. 
12,Make a pessimistic comment," Pessimism comes in the form of a coping device for people uncomfortable with moving into unchartered waters. The downside of the pessimistic life is that you may never realize your aspirations and dreams out of fear of the unknown.
Seven Tips to Uplift a Pessimistic Attitude
If you are tired of being called a sour puss, maybe it‰Ûªs time to look to the bright side. These seven tips will help you learn how to see your pessimistic personality for what it is‰ÛÓnegative. It‰Ûªs time to take some responsibility for these bad vibes, and break out of the mold.
1. Overcome the Challenge
‰ÛÏLife‰Ûªs challenges are not supposed to paralyze you, they‰Ûªre supposed to help you discover who you are.‰Ûù  ‰ÛÓBernice Johnson
When a task seems overwhelming, pessimism creeps in and negativity takes over. A person with a pessimistic attitude feels like the job is too big and too difficult to complete, so why bother? Break the job down into chewable bites. Create a timeline with specific goals to be reached within a realistic interval. As you bite off each morsel, savor the taste of victory when you achieve your ultimate goal‰Û_ finishing the job. 
- See more at: http://www.lifescript.com/well-being/articles/0/7_tips_to_turn_a_pessimistic_attitude_around.aspx#sthash.69PN37uR.dpuf "
12,Make a pessimistic comment, Salman of Saudi Arabia says he's 'pessimistic' that diplomatic ties between Qatar and Saudi Arabia can be repaired.  
12,Make a pessimistic comment, Many of the people of the UK are making pessimistic comments on the outcome of a true brexit voted on last year.  
12,Make a pessimistic comment, Secretary John Kerry said he's somehow pessimistic if the Russians would hold to their own end of the ceasefire agreement.
15,Acknowledge or claim responsibility,Turkish Islamist hackers claim responsibility for Austrian cyber attack. 
15,Acknowledge or claim responsibility, An al-Qaida linked extremist group claimed responsibility for Wednesdayês suicide attack on a military camp in northern Mali that killed at least 60 soldiers and former rebels and wounded 115. 
15,Acknowledge or claim responsibility, PKK's splinter group the Kurdistan Freedom Falcons (TAK) has claimed responsibility for the Jan. 5 attack in the western city of Izmir which targeted a courthouse. 
15,Acknowledge or claim responsibility, Three youths have admitted going on a –rampage” during which a US army veteran was racially abused on a packed tram. 
15,Acknowledge or claim responsibility, 'New IRA' claim responsibility for shooting police officer in Belfast. 
15,Acknowledge or claim responsibility," Hillary Rodham Clinton acknowledged on Tuesday that her use of a private email server while she was secretary of state was a –mistake,” and apologized directly for it, uttering words that many of her allies have waited to hear from her in hopes that she can quell a controversy that has dogged her presidential candidacy for months. "
15,Acknowledge or claim responsibility, A Damascus-based Palestinian guerrilla group claimed responsibility on Saturday for attacks on Israeli troops from Jordan in the past two days. 
15,Acknowledge or claim responsibility, Israel admitted error with respect to the collateral damage of its strikes on Hamas. 
15,Acknowledge or claim responsibility, ISIS claimed responsibility for the attacks in Mosul last week. 
15,Acknowledge or claim responsibility, President Obama retracted his statement about a red line. 
15,Acknowledge or claim responsibility, Nasrallah claimed responsibiliy for the attack on Israel without expression of remorse. 
15,Acknowledge or claim responsibility, Hamas non-apologetically claimed responsibility for the kidnapping. 
15,Acknowledge or claim responsibility, isis has claimed responsibility for the bomb blast at the Istanbul airport that claimed over 73 lives last night. 
15,Acknowledge or claim responsibility, A feminist activist group have acknowledged their responsibility for protests which disrupted a visit by President Putin to a Moscow university. 
15,Acknowledge or claim responsibility," After attacks in London on Monday, a new faction of ISIS claimed responsibility for the incident."
14,Consider policy option,Greenwich police explore use of body cameras. 
14,Consider policy option," South Dakota considering ""religious freedom"" adoption bill. "
14,Consider policy option, Lawmakers considering penalty enhancement for bias-motivated crimes. 
14,Consider policy option, Nigeria to Explore Biofuel as Alternative Source of Energy. 
14,Consider policy option, Council to review policy on buying fuel for vehicles from across the border as it's 'cheaper.' 
14,Consider policy option," Europeês leading security forum is exploring the possibility of international patrols to monitor the former Yugoslav republic of Macedoniaês border with Serbia, its envoy said on Friday. "
14,Consider policy option," Malaysia is considering giving money to 20,000 Vietnamese boat people in the country to entice them to return home, foreign minister said on Tuesday. "
14,Consider policy option, State legislators are exploring clean energy solutions to providing public utilities. 
14,Consider policy option, Mayor Bill de Blasio is considering policies such as increased taxes to deter gentrification. 
14,Consider policy option, Trump is reviewing his options for what to do about Yemen. 
14,Consider policy option, Lawmakers are reflecting upon the way national health policy affects international relations. 
14,Consider policy option, Trump has studied the implementation of past policies such as Medicare to figure out how to pass legislation more efficiently. 
14,Consider policy option, the pm is said to be considering taking in more Syrian refugees. 
14,Consider policy option, Germany considers taking action on climate change after it was revealed it would have serious affects on the country on tuesday. 
14,Consider policy option, NATO sources said yesterday that the alliance is considering options to counter Russia‰Ûªs unilateral annexation of Ukraine‰Ûªs Crimean Peninsula. 
14,Consider policy option," The four options provided are not intended as a menu of choices. Rather, they are framed in stark
terms to highlight very different policy approaches. Each option includes a set of criticisms against it.
These are designed to help you think carefully about the risks and trade-offs of each.
After you have had a chance to consider each of the options presented, think about your concerns
and values and deliberate with your peers on the strengths and challenges of each of the options presented.
Then we encourage you to articulate your own considered judgment on this issue. You may
want to borrow heavily from one of the options presented, combine ideas from several, or take a new
approach altogether"
17,Engage in symbolic act,"Vigils, memorials to be held across Canada for Quebec shooting victims. "
17,Engage in symbolic act," Trump, Pence visit Arlington National Cemetery for ceremonial wreath-laying. "
17,Engage in symbolic act, Scottish lawmakers reject triggering Brexit in symbolic vote. 
17,Engage in symbolic act, Mourners attend funeral of former Iranian leader Rafsanjani. 
17,Engage in symbolic act, Nepalese girls attend Bel Bibaha ceremony in Kathmandu. 
17,Engage in symbolic act," President Trump took a symbolic step aimed at his predecessorês signature achievement Friday night, directing federal agencies to take steps to –ease the burden of Obamacare.” "
17,Engage in symbolic act, The mayor of Ferguson held a vigil to commemorate victims of police brutality. 
17,Engage in symbolic act, President Obama attended the funeral of victims of mass shootings. 
17,Engage in symbolic act, Prime Minister Netanyahu attended a wreath-laying ceremony to commemorate Israeli victims of terror. 
17,Engage in symbolic act, President Trump held a symbolic meeting with Japanese Prime Minister Shinzo Abe. 
17,Engage in symbolic act, President Obama made a symbolic visit to Middle Eastern nations at the start of his administration. 
17,Engage in symbolic act, The pope leaned down to the cross on saturday.  
17,Engage in symbolic act," Con la izada de la bandera nacional en el malecÌ_n del cantÌ_n Pedernales, autoridades nacionales ecuatorianas, miembros de la PolicÌ_a, de las Fuerzas Armadas y ciudadanÌ_a cumplieron ayer un acto simbÌ_lico en esta region, para recordar un mes del terremoto que sacudiÌ_ parte del paÌ_s, cuyo epicentro fue justamente esta localidad costera de la provincia de ManabÌ_. "
17,Engage in symbolic act, The Vatican burned sage and rosemary today at the crack of dawn for the Mother Mary.  
17,Engage in symbolic act, Representatives from 35 countries attended the funeral of the former prime minister of Bulgaria.  
17,Engage in symbolic act," after the earthquake that killed hundreds in Venice, Italian PM attended the mass service for the victims along with Pope  Francis."
16,Deny responsibility,Syria rejects Amnesty's report of mass hangings as 'untrue.' 
16,Deny responsibility, Kremlin denies any Russian involvement in murder of Donbass militia commander. 
16,Deny responsibility, The government of Liberia denied on Thursday charges by Ivory Coast that Monrovia is committing genocide. 
16,Deny responsibility," South Korea on Friday rejected as –totally baseless” accusations by Amnesty International that it had carried out mass arrests of political prisoners, but church human rights groups here supported the accusations. "
16,Deny responsibility, Israel denies accusations of racial profiling. 
16,Deny responsibility, President Trump denies charges of racism after his executive order. 
16,Deny responsibility, President Putin discards accusations of murdering journalists. 
16,Deny responsibility, Assad rejected accusations of crimes against humanity. 
16,Deny responsibility, President Bush denied responsibility for the destabilization of Iraq. 
16,Deny responsibility,Putin rejects hacking involvement and slams 'Russophobia'. 
16,Deny responsibility, Russia has denied that it was responsible for swaying vote for Trump that they never meddled into the US election. 
16,Deny responsibility, North Korea denied that it was holding more prisoners from foreign countries after a hostage was released in grave medical condition on Thursday. 
16,Deny responsibility, On Monday Sudan denied any responsibility for the mass killings of fleeing refugees in South Sudan ; stating that the country had no part in any of the atrocities committed.
861,Receive deployment of peacekeepers,"A first patch of Bangladeshi peacekeeping troops arrived in Sierra Leone Tuesday, joining 12 unarmed military observers as the first element of an 800-strong Bangladeshi contingent due here, U.N. officials said. "
861,Receive deployment of peacekeepers," Kyrgyz Prime Minister Nikolai Tanaev received a mission of observers from the OSCE, informing them in detail on the economic situation of the country. "
861,Receive deployment of peacekeepers," Burundi  agreed to accept a 5,000-strong peacekeeping force Tuesday. "
861,Receive deployment of peacekeepers," Under intense pressure, South Sudanês beleaguered government has relented and will allow more United Nations peacekeepers into the country. "
861,Receive deployment of peacekeepers, South Sudan's government has agreed to let in a new international protection force to try to save a peace deal. 
861,Receive deployment of peacekeepers," The United Nations has dispatched a record number of peacekeepers in Africa in recent years, deploying soldiers to trouble spots such as the Central African Republic and South Sudan. "
861,Receive deployment of peacekeepers, Vladimir Putin told Kiev he will accept peacekeeping force in eastern region. 
861,Receive deployment of peacekeepers," 700 U.S. troops are acting as guarantors of a peace treaty between Egypt and Israel, according to Western military officials. "
861,Receive deployment of peacekeepers, Yusuf allows international peacekeepers to deploy in Somalia to protect his government until it can form an effective police force and army. 
861,Receive deployment of peacekeepers," A U.N. peacekeeping force has taken over security duties in Mali from an African-led mission, as the country seeks stability ahead of this month's presidential election.
 "
861,Receive deployment of peacekeepers," As of 31 May 2017, 79,471 uniformed troops have been deployed by the UN, in addition to 1,587 UN Volunteers. "
861,Receive deployment of peacekeepers," A deployment of 2000 UN peacekeepers, mainly consisting of US soldiers arrived in Afghanistan yesterday to help combat rebel forces. "
861,Receive deployment of peacekeepers," The Syrian refugees welcomed the deployment of UN Peacekeepers to their war-ravaged region, thought they had little hope of going home any time soon. "
861,Receive deployment of peacekeepers," Families and guests watched as the 552nd MP Co., 'Peacekeepers,' officially cased their colors, and commemorated their upcoming mission. However, it's not just a U.S. Pacific Command security force mission in Guam the company must prepare for. Due to additional mission requirements, the 552nd MP Co., has to split itself in half. 
One half of the company dubbed, 'Team Shield' will remain at Schofield Barracks and later deploy to Cambodia for Exercise Angkor Sentinel 17 during the first iteration of U.S Army Pacific's Pacific Pathways 2017. The other half of the company, 'Team Sword,' will deploy to support operations in Guam.  "
861,Receive deployment of peacekeepers, the Somalian defense minister personally came to received and address the Ecowas troops that flown in yesterday. 
861,Receive deployment of peacekeepers, South Sudan Monday received the first dispatch of United Nations peacekeepers  deployed to the country's border with Sudan to ensure  peace between the two warring nations .
18,Make empathetic comment,Shinzo Abe expresses 'everlasting condolences' for the Japanese attack on U.S. military installations in Hawaii 75 years ago. 
18,Make empathetic comment, Secretary-General Boutros Boutros-Ghali on Saturday expressed condolences to the United States for the death of three American diplomats. 
18,Make empathetic comment, Press secretaries express sympathy for Spicer 
18,Make empathetic comment," Peru, Colombia leaders express sympathy with Mexico and Chile "
18,Make empathetic comment, Trump expresses sympathy for family of children killed in Baltimore fire 
18,Make empathetic comment, Chancellor Angela Merkel expressed empathy for people killed by Nazis. 
18,Make empathetic comment, President Obama expressed condolences for victims of police brutality. 
18,Make empathetic comment, President Erdogan expressed sympathy for those killed by the PKK. 
18,Make empathetic comment, Prime Minister Yitzhak Rabin expressed understanding for the struggles of the Palestinian people. 
18,Make empathetic comment, President Bill Clinton expressed sympathy for both Israelis and Palestinians in the Oslo Accords. 
18,Make empathetic comment, Singapore President expresses condolences to Queen Elizabeth II after devastating apartment fire in the United Kingdom. 
18,Make empathetic comment," The first rule in elections is: Go for the votes you can get. By that measure, Hillary Clinton is right to try to put the old Obama coalition on steroids.
Donald Trump will expand the Democrats‰Ûª opportunities among nonwhite Americans and produce Clinton landslides among Latinos. These groups have good reason to fear and despise the man who has demeaned them.
And watch Republicans for Clinton become a major force in American politics, an alliance of mostly well-off, well-educated voters ‰ÛÓ plus women of all classes. The members of the party of Lincoln who support Clinton will see that against Trump she is the safe and even, by the non-ideological definition of the term, conservative choice."
863,Allow humanitarian access,"Humanitarian access for the Darfur region has improved significantly since
September as the Khartoum government tried to secure international favor. "
863,Allow humanitarian access," Uzbekistan finally opened the Friendship Bridge after four years to allow the
delivery of 1,000 tons of grain and flour to Afghanistan, where millions of
people are at risk of starvation as winter sets in, reports aid agencies. "
863,Allow humanitarian access, The Myanmar authorities immediately lift restrictions that are preventing the United Nations and other humanitarian agencies from reaching people in need. 
863,Allow humanitarian access," The blockade on the Gaza Strip remains in place but Turkey will be able to deliver humanitarian supplies through the Ashdod port in Israel, Netanyahu said. "
863,Allow humanitarian access," The more than four-year-long conflict in Syria was characterized by a ‰ÛÏcallous disregard for human life‰Ûù that ‰ÛÏseemingly knows no bounds‰Ûù, the top United Nations humanitarian official told the Security Council today. 
‰ÛÏIt is difficult to find words that would justly describe the depth of suffering that Syrians face on a daily basis,‰Ûù said Stephen O‰ÛªBrien, Under-Secretary-General for Humanitarian Affairs and Emergency Relief Coordinator, as he briefed the 15-member body upon his return from the conflict-affected country.
His remarks echo observations made in the Secretary-General‰Ûªs latest monthly report on the implementation of resolutions 2139 (2014), 2165 (2014) and 2191 (2014), which was before the Council and describes parties‰Ûª ‰ÛÏtotal disregard for human life and dignity‰Ûù as a defining feature of the Syrian conflict.  The report (document S/2015/561) also calls attention to the ‰ÛÏwholly insufficient‰Ûù quantity of assistance reaching besieged areas.
Against that backdrop, Mr. O‰ÛªBrien stressed that attacks on civilians were unlawful, unacceptable and must end.  Describing the ground situation, including a recent Government attack on a market in the city of Duma, which had killed over a hundred people, he said the ‰ÛÏtit for tat‰Ûù approach by the warring parties was causing widespread devastation.
Since the start of the conflict, he said, more than a quarter of a million people had been killed and more than a million injured.  Some 7.6 million people had been displaced inside the country; over 1 million had left their homes this year alone.  More than 4 million people had fled across borders, placing host communities under intense pressure.
Over the past month, violence had continued to escalate across the country.  Indiscriminate attacks by all parties to the conflict had resulted in loss of life, destruction of infrastructure and access to basic services had been denied to hundreds of thousands of Syrians. "
863,Allow humanitarian access, the cease fire agreement has allowed the UN to send in reliefs materials for the people of Aleppo.
862,Receive inspectors,The IAEA has dispatched inspectors to Esfahan Uranium Conversion Facilities (UCF) in central Iran to monitor resumption of peaceful nuclear work at the plant.  
862,Receive inspectors," Due to fears of having weapons of mass destructions, the United Nations sent inspectors to Iraq in 2003.  "
862,Receive inspectors," Officials from the Department of Homeland Security, employees from the Imigrant and Employee Rights Section (IER) at the Department of Justice, and employees from the Department of Labor may inspect an employer‰Ûªs Form I-9, Employment Eligibility Verification. Employers will generally receive a written Notice of Inspection at least 3 days before the inspection. These officials can inform the owner, designee, senior management official or registered agent of the business entity of an inspection in person or by certified U.S. mail, return receipt requested. Officials may also use subpoenas and warrants to obtain the forms without providing 3 days‰Ûª notice.
Officials generally choose where they will conduct a Form I-9 inspection. For example, officials may ask that an employer bring Form I-9 to a U.S. Immigration and Customs Enforcement field office. Sometimes, employers may arrange for an inspection at the location where the forms are stored.
Recruiters and referrers for a fee who have designated employers to complete Form I-9 may present photocopies or printed electronic images of those forms to inspecting officials. "
862,Receive inspectors, President Fuad Masum of iraq has agreed to allow inspectors come into the country to investigate the claim that iraq is making a nuclear weapon.
201,Engage in mass expulsion, the uk pm has ordered a crackdown and deportation of all illegal immigrant. 
201,Engage in mass expulsion, On Thursday officials in Hungary decided to expel all refugees from Syria from the country after tensions flared.  
201,Engage in mass expulsion, Syria yesterday denied before the U.N that it was enforcing mass expulsions of Syrian citizens who opposed the government. 
200,Use unconventional mass violence,"On April 15, 2013, two American citizens detonated a pressure cooker bomb in the middle of the Boston Marathon, killing three people. "
200,Use unconventional mass violence," The Islamic State (ISIS) carried out multiple terrorist attacks in Paris on November 15, 2015, killing more than 130 people.  "
200,Use unconventional mass violence, Al Qaeda have claimed responsibility for a series of coordinated attacks on three luxury hotels and two resorts in two separate Indian cities  
200,Use unconventional mass violence," just this month alone, boko harram has killed well over 200 civilians using child suicide bombers. "
200,Use unconventional mass violence, Great Britain yesterday accused ISIS forces with using weapons of  destruction and terrorist activities to kill and harm  hundreds of  British citizens and visitors within the country .. 
200,Use unconventional mass violence," On May 22, 2017, one lone suspect bombed the Manchester Arena, killing 22 people seven were children. "
203,Engage in ethnic cleansing,"Serb forces were engaged in ethnic cleansing in Kosovo against the majority Albanian population of the province, according to the US government. "
203,Engage in ethnic cleansing," Malaysia has accused Myanmar of engaging in ""ethnic cleansing"" of its Rohingya Muslim minority. "
203,Engage in ethnic cleansing,"While Burmese Foreign Minister and State Counsellor Daw Aung San Suu Kyi, a Nobel Peace Prize Laureate, has come under harsh criticism from fellow Nobel Laureates and human rights groups for failing to protect the Muslim Rohingya minority, victims of ongoing genocide and ethnic cleansing, the reality is that Mrs. Suu Kyi lacks the necessary power. "
203,Engage in ethnic cleansing,"Some human rights groups have accused Syrian Kurds of engaging in similar ethnic cleansing as they tried to extend a corridor westwards along the Turkish border, a charge the Kurds fiercely deny. "
203,Engage in ethnic cleansing,"Hindu terrorist organizations and the armed village defence committees are committing ethnic cleansing of Kashmiri Muslims in the Jammu region,” he [Pakistan Foreign Office spokesperson Nafees Zakaria] said. "
203,Engage in ethnic cleansing," In November, a UN official said Burma sought the –ethnic cleansing” of the Rohingya from its territory, an accusation the government led by the once-imprisoned Aung San Suu Kyi has strongly denied. "
203,Engage in ethnic cleansing," A UN report released Friday based on interviews with [Rohingya] escapees said hundreds of people have likely been killed in a ""calculated policy of terror"" that may amount to ethnic cleansing. "
203,Engage in ethnic cleansing," The term 'ethnic cleansing' has frequently been employed to refer to the events in Bosnia and Herzegovina which are the subject of this case ... [UN] General Assembly resolution 47/121 referred in its Preamble to 'the abhorrent policy of 'ethnic cleansing', which is a form of genocide', as being carried on in Bosnia and Herzegovina. ... It [i.e. ethnic cleansing] can only be a form of genocide within the meaning of the [Genocide] Convention, if it corresponds to or falls within one of the categories of acts prohibited by Article II of the Convention. Neither the intent, as a matter of policy, to render an area ""ethnically homogeneous"", nor the operations that may be carried out to implement such policy, can as such be designated as genocide: the intent that characterizes genocide is ""to destroy, in whole or in part"" a particular group, and deportation or displacement of the members of a group, even if effected by force, is not necessarily equivalent to destruction of that group, nor is such destruction an automatic consequence of the displacement. "
203,Engage in ethnic cleansing," On Tuesday, Reports said minority groups were fleeing from Syria as ISIS engaged in new killings of specific groups of people.  "
203,Engage in ethnic cleansing," Turkey, on Tuesday accused Iraq of engaging in ethnic cleansing of it's Christian and Shiite populations , in the countries northern region. "
203,Engage in ethnic cleansing," The Dominican Republic is being accused of ethnic cleansing of Haitian descendants, according to the UN. "
202,Engage in mass killings,"Sudanês government is responsible for mass killings and other atrocities in the Darfur region, according to a United Nations report. "
202,Engage in mass killings, The international people's tribunal formed at The Hague said on Wednesday that the Indonesian state was responsible for mass crimes against members and supporters of the country's Communist party and followers of President Sukarno during the 1965-66 killings. 
202,Engage in mass killings,Iraq said on Sunday it had hanged 36 militants sentenced to death over the mass killing of hundreds of mainly Shiêite soldiers at a camp north of Baghdad two years ago. 
202,Engage in mass killings,"Saudi Arabian Foreign Minister Adel al-Jubeir said that the Popular Mobilization Forces, the Iraqi Shiite militia, is the –religious organization,"" carrying out mass killings in the country with support of Iranian generals. "
202,Engage in mass killings,"The German parliament has approved a resolution declaring that the mass killing of Armenians by Ottoman Turks during World War One was a ""genocide""  "
202,Engage in mass killings, Sudan's government has committed mass killings tantamount to suicide in the Darfur region 
202,Engage in mass killings, Indonesia's government has conducted a systematic policy of mass killing targeted at Communists 
202,Engage in mass killings,  
202,Engage in mass killings," BirleÅÙmiÅÙ Milletlerin raporuna gÌ_re, Nairobi CumhurbaÅÙkan€±, dÌ_n Hollanda'n€±n GÌ_ney Afrika halk€±na karÅÙ€± soyk€±r€±m yap€±lmad€±€Ù€±n€± sÌ_yledi. "
202,Engage in mass killings, Syria's Assad has repeatedly used poison gas on his own people. 
202,Engage in mass killings, President Dutate of Philippine has been criticized by the UN for the mass killing of illegal drug dealers and users. 
202,Engage in mass killings, the indonesian state was responsible for mass crime and other atrociyies in the darfur region.and the another think is sukamo during the 1965-66 killings.
204,Use weapons of mass destruction,Ukrainian Armed Force use weapons of mass destruction against Donbas civilians 
204,Use weapons of mass destruction, Irrefutable evidence Kiev used WMDsê against E. Ukraine civilians 
